"Year","Month","Day","Hour","Line","BusId","NumberOfOutliers"
2013,10,27,19,634,B10117,2
2013,10,4,15,363,C82532,1
2013,10,27,15,924,B10012,1
2013,12,9,21,2336,D87740,1
2013,12,17,15,638,B44519,1
2013,12,20,5,136,A37537,1
2013,12,17,15,369,D53526,1
2013,12,30,22,2336,D87889,1
2013,12,23,14,334,B63053,1
2013,12,17,12,712,C44662,2
2013,12,8,23,328,B10076,1
2013,10,17,6,634,B10004,1
2013,10,27,11,623,B58158,1
2013,12,29,20,841,D87372,1
2013,10,29,8,758,C39683,1
2013,10,11,20,301,C50182,1
2013,12,11,17,915,B10051,1
2013,11,7,4,934,B10018,2
2013,10,19,20,184,A37634,1
2013,12,29,17,366,D87089,1
2013,12,16,20,249,B25553,1
2013,11,10,17,901,B10076,1
2013,9,30,21,328,B10019,1
2013,9,27,13,623,B58120,1
2013,10,3,18,2305,B32805,1
2013,12,16,17,498,B31080,1
2013,12,17,8,691,C47730,1
2013,10,6,19,910,B10158,1
2013,10,6,19,910,B10155,1
2013,12,16,22,397,D53658,1
2013,11,30,14,155,A37551,1
2013,12,7,7,634,B10163,1
2013,9,30,23,315,C41395,1
2013,10,24,6,323,B10195,1
2013,10,11,19,378,B11534,1
2013,12,18,4,133,A37649,1
2013,10,11,19,378,B11532,1
2013,10,15,14,786,D81027,1
2013,12,31,20,804,D87501,1
2013,12,13,19,898,D87045,1
2013,11,5,20,327,B10114,2
2013,12,20,4,512,A37524,1
2013,12,17,16,837,D86110,1
2013,12,17,12,119,A37616,2
2013,10,15,11,385,B31205,1
2013,10,15,11,385,B31203,1
2013,11,5,11,761,C39636,1
2013,10,1,17,379,D58522,1
2013,11,2,10,901,B10163,1
2013,12,16,18,383,D58667,1
2013,10,20,13,866,D86141,1
2013,12,17,11,803,D13014,2
2013,12,11,9,362,B11543,1
2013,12,12,15,120,A71531,1
2013,10,16,6,127,A41150,1
2013,9,30,19,2014,A41852,1
2013,12,17,8,2015,A41819,1
2013,12,19,21,314,C21047,1
2013,11,29,23,327,B10114,1
2013,10,9,7,634,B10105,1
2013,12,16,22,338,C13074,1
2013,12,19,18,2336,D87878,1
2013,12,16,16,773,B11723,1
2013,12,17,12,393,D53568,2
2013,12,19,15,398,D87526,2
2013,12,7,5,512,A37670,1
2013,12,17,12,662,B58136,2
2013,12,11,11,2381,D86727,1
2013,12,16,22,342,B32649,1
2013,10,11,19,2017,A41815,1
2013,12,31,23,161,A37713,1
2013,12,1,11,583,A37553,1
2013,11,29,3,180,A37566,1
2013,12,19,4,184,A37721,1
2013,12,14,4,512,A37554,1
2013,11,11,11,901,B10189,1
2013,11,29,3,180,A37561,1
2013,11,3,5,181,A41234,1
2013,10,9,2,2307,D90567,1
2013,10,2,22,323,B10170,1
2013,10,2,22,323,B10172,2
2013,12,2,16,634,B10095,1
2013,12,13,16,850,D87257,1
2013,12,25,20,398,D87190,1
2013,11,7,21,448,A50046,1
2013,12,22,18,366,D87352,1
2013,12,17,11,397,D53683,2
2013,12,17,11,397,D53685,2
2013,12,13,16,867,D86352,1
2013,12,20,17,2310,D53928,1
2013,11,10,20,570,A37648,2
2013,10,9,15,249,B25567,1
2013,10,6,18,318,C41049,2
2013,12,22,17,2345,C12507,1
2013,12,22,17,804,D87049,1
2013,12,20,17,2310,D53923,1
2013,10,19,11,184,A37634,2
2013,12,17,10,701,C20196,1
2013,12,17,10,401,A48066,1
2013,11,1,22,322,B10194,1
2013,10,6,19,184,A37696,1
2013,12,17,12,457,B42665,2
2013,12,24,18,650,B42620,1
2013,11,12,17,328,B10002,1
2013,10,17,4,635,B10112,1
2013,10,6,20,924,B10192,2
2013,11,7,21,126,A41155,1
2013,12,11,11,2381,D86792,1
2013,12,11,11,2381,D86793,1
2013,12,3,8,773,B11720,1
2013,12,29,20,821,D87207,1
2013,12,16,22,2336,D87747,1
2013,10,10,18,382,C87410,1
2013,12,21,5,584,A37695,1
2013,12,8,17,840,D87229,1
2013,11,30,20,915,B10186,1
2013,12,30,4,133,A37558,1
2013,12,24,20,833,D87292,1
2013,12,20,17,128,A41086,1
2013,10,9,23,323,B10013,1
2013,10,19,15,910,B10037,1
2013,12,20,16,849,D87444,1
2013,12,17,8,371,C51554,1
2013,12,7,20,398,D87527,1
2013,12,17,8,2336,D87747,1
2013,12,16,23,382,C87177,1
2013,12,23,21,898,D87162,1
2013,12,22,2,934,B10018,1
2013,10,14,19,337,C20254,1
2013,12,17,11,362,B11671,2
2013,12,17,10,125,A71537,1
2013,11,2,15,426,A48054,2
2013,12,18,13,132,A41372,1
2013,11,26,17,133,A37716,1
2013,12,17,16,2343,B28727,1
2013,10,27,14,934,B10171,2
2013,12,11,14,398,D87191,1
2013,10,5,6,901,B10161,1
2013,10,6,15,322,B10072,1
2013,10,15,11,923,D53521,1
2013,10,14,23,323,B10197,1
2013,12,17,15,326,B28584,1
2013,11,6,19,840,D87159,1
2013,11,24,1,180,A37682,1
2013,11,7,16,866,D86067,1
2013,12,17,8,621,B58117,1
2013,12,3,22,583,A37690,1
2013,11,6,19,851,D86236,1
2013,12,17,10,395,D58562,1
2013,10,10,17,339,C47733,1
2013,11,5,3,328,B10161,1
2013,10,27,15,569,A37651,1
2013,12,17,15,383,D58624,1
2013,10,18,23,2343,B28734,1
2013,10,1,15,313,B58160,1
2013,11,29,14,315,C41400,1
2013,12,13,23,833,D87296,1
2013,12,11,21,840,D87285,1
2013,12,21,17,2345,C12512,1
2013,11,29,16,455,B71018,1
2013,12,23,17,833,D87292,1
2013,12,18,17,850,D87492,2
2013,12,3,9,940,C27058,1
2013,12,31,17,2333,C87817,1
2013,12,3,19,901,B10189,1
2013,12,16,23,636,C47624,1
2013,10,31,2,363,C82625,1
2013,12,17,10,390,C20076,1
2013,10,27,13,689,D81120,1
2013,12,9,20,634,B10089,1
2013,10,10,13,639,B27070,1
2013,12,24,22,833,D87288,1
2013,10,9,21,318,C41049,2
2013,11,5,10,363,C82651,1
2013,10,14,14,2305,B32801,1
2013,12,10,15,382,C87344,1
2013,12,9,11,650,B42620,1
2013,12,10,23,804,D87050,1
2013,9,30,19,322,B10162,1
2013,11,12,18,2343,B28714,2
2013,12,16,6,924,B10162,1
2013,10,1,21,318,C41184,2
2013,12,30,14,2336,D87754,1
2013,11,8,20,2307,D90590,2
2013,10,27,16,330,B28606,1
2013,12,21,1,824,D87364,1
2013,12,9,5,398,D87528,1
2013,11,1,20,607,C42616,1
2013,12,16,16,476,A29109,1
2013,10,9,11,318,C41049,1
2013,11,24,21,2344,B28723,2
2013,12,13,22,162,A37568,1
2013,12,28,12,154,A37548,1
2013,12,14,2,825,D87277,1
2013,12,9,8,247,B71089,1
2013,12,3,23,924,B10192,2
2013,12,16,20,901,B10028,1
2013,10,15,20,323,B10165,2
2013,12,31,19,323,B10142,1
2013,10,9,19,323,B10019,1
2013,12,16,17,778,B11712,1
2013,11,11,18,247,B71119,1
2013,10,6,19,323,B10080,1
2013,10,1,15,2342,B10412,1
2013,11,30,7,327,B10051,1
2013,10,1,15,2342,B10410,1
2013,11,23,22,328,B10002,1
2013,12,22,15,322,B10164,1
2013,10,5,13,322,B10086,2
2013,12,26,14,217,A71595,1
2013,12,13,10,322,B10003,1
2013,12,14,3,154,A37551,1
2013,11,29,18,650,B42620,1
2013,10,29,9,328,B10088,1
2013,11,7,5,162,A37721,1
2013,12,31,19,322,B10041,1
2013,12,11,12,2308,D90509,1
2013,12,2,14,455,B71018,1
2013,11,7,17,786,D81060,2
2013,11,25,20,239,B71150,1
2013,11,24,10,373,B19581,1
2013,12,5,23,793,B32539,1
2013,10,1,19,329,B28571,1
2013,10,14,19,349,B75534,1
2013,12,17,11,249,B25538,2
2013,12,6,23,711,B82658,1
2013,11,3,18,696,B28589,1
2013,10,2,10,924,B10081,1
2013,10,2,21,366,D87085,1
2013,10,10,4,322,B10086,1
2013,12,17,12,362,B11610,2
2013,11,4,22,924,B10063,2
2013,12,11,8,393,D53584,1
2013,12,26,4,363,C82653,1
2013,12,1,18,181,A41305,1
2013,12,13,10,398,D87516,1
2013,10,10,16,915,B10079,1
2013,12,25,23,840,D87230,1
2013,11,24,21,322,B10086,1
2013,12,18,14,2336,D87871,1
2013,11,10,21,512,A37583,2
2013,12,22,3,934,B10018,1
2013,12,15,21,2345,C12512,1
2013,12,18,14,111,A41166,1
2013,12,17,8,709,C44667,1
2013,12,1,5,2018,C41887,1
2013,12,13,14,893,D87121,1
2013,12,17,8,852,D86200,1
2013,12,12,7,905,B27003,1
2013,11,4,5,778,B11579,1
2013,12,23,14,898,D87226,1
2013,11,1,4,512,A37669,1
2013,12,24,21,634,B10089,1
2013,12,26,9,839,D87330,1
2013,12,21,8,607,C42641,1
2013,12,11,9,2310,D53901,1
2013,12,16,20,557,C30305,1
2013,12,11,9,2310,D53903,1
2013,10,16,23,584,A37509,1
2013,11,27,20,650,B42620,1
2013,10,1,17,328,B10002,1
2013,12,13,23,839,D87205,1
2013,12,10,19,2336,D87764,1
2013,12,6,22,711,B82658,1
2013,12,17,8,324,B28597,1
2013,12,16,21,157,A27531,1
2013,12,16,16,409,A71512,1
2013,11,1,9,873,D90090,1
2013,12,17,8,249,B25607,1
2013,11,6,16,378,B11624,1
2013,12,25,19,840,D87160,1
2013,12,7,23,840,D87235,1
2013,11,12,3,184,A37634,2
2013,11,28,15,132,A41236,1
2013,12,17,8,888,C13169,1
2013,12,17,8,888,C13167,1
2013,11,4,23,401,A48111,1
2013,10,17,3,328,B10090,3
2013,11,8,9,386,B60035,1
2013,11,30,7,229,A50141,1
2013,12,17,8,332,C47764,1
2013,12,15,14,869,D87245,1
2013,10,16,18,723,C51512,1
2013,10,17,3,323,B10194,1
2013,11,8,9,915,B10171,1
2013,12,17,10,388,D90115,1
2013,12,17,11,382,C87343,2
2013,12,19,19,821,D87435,1
2013,12,17,12,329,B28549,2
2013,11,30,20,184,A37580,1
2013,12,21,18,2336,D87792,1
2013,12,17,16,2303,D90533,1
2013,10,22,12,634,B10015,2
2013,10,2,22,328,B10195,1
2013,10,22,5,634,B10041,1
2013,10,15,21,328,B10090,1
2013,12,25,14,398,D87511,1
2013,12,16,22,339,C47717,1
2013,12,25,14,398,D87514,1
2013,10,15,15,835,D86338,1
2013,12,17,12,378,B11578,2
2013,12,22,21,398,D87088,1
2013,11,10,21,583,A37540,1
2013,12,17,12,378,B11576,2
2013,12,21,3,323,B10118,1
2013,12,17,19,2336,D87871,1
2013,9,30,15,915,B10051,1
2013,10,14,17,375,B60022,1
2013,11,7,5,161,A37714,1
2013,11,27,6,124,A71575,1
2013,10,15,23,696,B28593,1
2013,12,16,17,350,B73128,1
2013,11,1,18,832,C39638,1
2013,10,23,22,934,B10018,2
2013,12,30,4,821,D87207,1
2013,11,24,10,323,B10090,1
2013,12,23,1,366,D87085,1
2013,12,31,23,616,B28601,1
2013,12,5,18,635,B10126,1
2013,10,19,2,901,B10126,3
2013,10,23,21,323,B10090,1
2013,12,17,10,2305,B32802,1
2013,11,8,15,2303,D90528,2
2013,11,23,14,322,B10086,1
2013,10,16,14,836,D86405,1
2013,12,12,20,850,D87144,1
2013,10,1,14,388,D90114,1
2013,12,20,18,821,D87130,1
2013,10,9,23,321,B28502,1
2013,11,8,12,209,A29161,1
2013,10,30,12,183,A37567,1
2013,10,6,3,634,B10015,2
2013,11,4,6,512,A37665,1
2013,10,16,6,460,A41180,1
2013,11,28,8,157,A27516,1
2013,12,8,16,804,D87503,1
2013,10,2,4,934,B10018,2
2013,12,22,15,324,B28511,1
2013,12,1,20,910,B10202,1
2013,12,1,22,915,B10195,1
2013,10,18,20,484,B31067,1
2013,10,19,8,901,B10126,1
2013,10,19,14,914,B10066,2
2013,12,16,15,413,A48134,1
2013,12,7,17,901,B10190,1
2013,11,10,20,634,B10096,1
2013,12,30,5,132,A41044,1
2013,12,17,8,455,B71111,1
2013,12,24,17,315,C21025,1
2013,10,7,7,318,C41049,1
2013,9,28,14,838,D86065,1
2013,12,17,8,334,B63047,1
2013,12,24,16,2336,D87875,1
2013,11,1,6,123,A41339,1
2013,10,1,23,311,B55078,1
2013,12,11,17,650,B42620,2
2013,10,10,14,2295,B31527,1
2013,11,12,2,934,B10018,2
2013,12,16,23,825,D87277,1
2013,12,7,21,323,B10158,1
2013,10,6,15,934,B10018,2
2013,11,8,21,455,B71052,1
2013,12,26,5,570,A37674,1
2013,12,7,20,342,B32587,1
2013,12,17,11,123,A41315,2
2013,12,17,12,605,A27651,1
2013,11,3,13,2338,D86717,1
2013,11,6,16,309,C41408,1
2013,12,10,20,830,D87318,1
2013,12,27,20,513,A37501,1
2013,10,7,16,326,B28577,1
2013,12,30,20,382,C87013,1
2013,12,11,8,398,D87523,1
2013,11,30,13,915,B10186,1
2013,11,25,9,124,A71575,1
2013,10,11,19,936,D58511,1
2013,11,1,8,369,D53615,1
2013,11,7,19,901,B10186,1
2013,12,21,1,804,D87050,1
2013,12,13,8,465,C30184,1
2013,10,1,14,908,B11557,1
2013,12,22,21,822,D87149,1
2013,10,7,5,328,B10138,1
2013,11,4,9,178,A41162,1
2013,10,29,17,763,C39727,1
2013,10,5,12,750,D87158,2
2013,12,4,4,570,A37644,1
2013,11,8,19,315,C21042,2
2013,12,13,8,650,B42620,1
2013,12,11,22,361,C87021,1
2013,12,4,12,335,B63100,1
2013,12,16,21,353,C47702,1
2013,12,16,21,353,C47701,1
2013,12,17,12,689,D81133,2
2013,10,31,11,129,A41054,1
2013,10,19,11,871,D90096,2
2013,12,16,14,393,D53585,1
2013,12,17,11,919,B63096,2
2013,12,9,5,180,A37573,1
2013,12,17,12,863,C47644,2
2013,12,16,18,226,A50053,1
2013,9,30,20,901,B10057,2
2013,10,19,20,2801,D86725,1
2013,12,19,5,323,B10075,1
2013,10,11,17,362,B11561,1
2013,10,28,13,125,A71519,1
2013,12,17,16,621,B58024,1
2013,12,26,15,413,A48106,1
2013,12,16,15,457,B42634,1
2013,12,22,14,398,D87213,1
2013,12,16,15,457,B42632,1
2013,12,11,8,690,C20008,1
2013,12,11,23,328,B10099,1
2013,10,9,4,173,A41076,1
2013,12,18,22,382,C87081,1
2013,11,8,21,128,A41039,2
2013,12,16,22,363,C82562,1
2013,11,26,15,650,B42620,1
2013,10,15,22,924,B10019,1
2013,12,10,19,360,C87042,1
2013,11,27,8,326,B28577,1
2013,12,15,17,840,D87445,1
2013,11,28,16,639,B27056,1
2013,10,10,2,161,A37713,2
2013,11,9,5,914,B10066,1
2013,12,14,1,360,C87394,1
2013,12,17,10,2336,D87747,1
2013,12,8,13,915,B10114,1
2013,12,16,23,497,B31025,1
2013,12,22,22,925,B28505,1
2013,10,17,3,934,B10018,3
2013,10,11,20,292,B55035,1
2013,12,21,16,125,A71595,1
2013,10,9,22,312,B58142,1
2013,10,16,23,925,B28607,1
2013,10,28,4,321,B28564,1
2013,9,30,23,786,D81066,1
2013,12,12,16,2018,C41887,1
2013,12,18,20,413,A48106,1
2013,10,2,4,322,B10048,1
2013,12,31,10,229,A50080,1
2013,12,17,12,463,A41369,2
2013,12,13,12,393,D53588,1
2013,12,7,21,910,B10152,1
2013,10,16,23,901,B10192,2
2013,12,24,21,898,D87055,1
2013,10,23,21,871,D90083,1
2013,10,2,21,401,A48073,1
2013,12,7,1,382,C87177,1
2013,10,19,11,922,B10175,1
2013,12,17,12,362,B11561,2
2013,10,18,12,864,D86397,1
2013,11,12,11,328,B10039,1
2013,12,11,10,756,D90062,1
2013,12,17,15,311,B55143,1
2013,12,11,17,822,D87149,1
2013,12,11,17,485,B31042,1
2013,12,24,23,895,D87195,1
2013,12,6,15,323,B10126,1
2013,11,24,20,634,B10083,1
2013,12,17,11,371,C51571,2
2013,12,17,11,371,C51572,2
2013,12,31,10,583,A37669,1
2013,10,16,1,915,B10096,1
2013,12,5,23,636,C47501,1
2013,11,9,16,474,A29140,1
2013,12,16,20,464,A55056,1
2013,12,3,23,2344,B28719,1
2013,11,3,20,901,B10191,1
2013,12,15,20,154,A37549,1
2013,12,18,11,869,D87116,1
2013,10,11,19,355,B75613,2
2013,12,16,3,869,D87245,2
2013,10,11,19,355,B75611,1
2013,10,22,6,376,B19619,2
2013,10,11,4,126,A41248,1
2013,12,5,23,110,A41172,1
2013,12,6,22,841,D87378,1
2013,12,16,21,483,B31018,1
2013,10,11,8,161,A37575,1
2013,10,11,19,337,C20170,1
2013,12,21,9,398,D87039,1
2013,12,30,13,315,C41391,1
2013,11,3,16,322,B10051,1
2013,12,25,11,2345,C12515,1
2013,12,27,6,498,B31061,1
2013,12,11,8,763,C39610,1
2013,12,8,23,821,D87354,1
2013,12,30,21,409,A71592,2
2013,10,10,23,161,A37575,1
2013,10,19,11,162,A37535,1
2013,12,17,11,378,B11534,2
2013,12,11,7,393,D53568,1
2013,11,3,22,378,B11673,1
2013,12,11,7,393,D53564,1
2013,10,10,6,328,B10054,1
2013,12,11,7,393,D53561,1
2013,12,11,14,629,B73082,1
2013,12,8,4,133,A37649,1
2013,12,14,23,898,D87102,1
2013,12,9,23,822,D87207,1
2013,12,13,22,397,D53650,1
2013,10,16,17,328,B10012,1
2013,10,22,15,910,B10085,1
2013,10,22,6,781,C44637,1
2013,10,19,7,915,B10090,2
2013,12,17,11,910,B10152,2
2013,10,2,14,2801,D86751,1
2013,10,17,2,634,B10031,1
2013,10,18,18,385,B60052,1
2013,12,17,12,832,C39658,2
2013,10,1,18,324,B28511,1
2013,11,24,22,363,C82563,1
2013,12,17,12,832,C39653,2
2013,12,16,5,161,A37631,1
2013,10,16,19,178,A41296,1
2013,10,19,16,910,B10183,1
2013,10,1,19,292,B55006,1
2013,11,2,7,635,B10126,2
2013,11,3,19,321,B28531,1
2013,11,1,9,312,B58142,2
2013,11,11,20,871,D90104,1
2013,12,18,4,184,A37550,1
2013,11,30,17,901,B10125,1
2013,12,1,16,778,B11579,1
2013,12,13,23,893,D87206,1
2013,10,1,5,635,B10163,1
2013,12,30,1,804,D87264,1
2013,12,3,5,327,B10194,1
2013,11,2,17,172,A41254,1
2013,10,19,15,328,B10130,1
2013,11,25,7,217,A71597,1
2013,11,7,23,924,B10172,1
2013,12,25,16,650,B42620,1
2013,12,19,17,2018,C41871,1
2013,11,8,13,362,B11509,1
2013,12,13,23,173,A41286,1
2013,10,9,5,910,B10068,1
2013,12,7,14,833,D87299,1
2013,11,4,3,569,A37682,2
2013,12,18,12,361,C87021,2
2013,10,11,19,2303,D90521,1
2013,12,16,19,636,C47588,1
2013,11,23,22,483,B31034,1
2013,12,30,22,898,D87224,1
2013,12,22,23,2335,D87822,1
2013,12,31,23,398,D87089,2
2013,10,1,16,2344,B28702,1
2013,12,13,23,397,D53650,1
2013,12,8,12,328,B10003,1
2013,10,19,12,914,B10066,1
2013,12,24,21,119,A37601,1
2013,12,21,17,821,D87354,1
2013,10,18,17,838,D86189,1
2013,10,19,6,934,B10018,2
2013,10,18,20,397,D53657,1
2013,11,29,22,322,B10054,1
2013,10,27,9,924,B10003,1
2013,10,11,19,349,B75558,1
2013,12,11,6,394,D58668,1
2013,12,1,22,321,B28526,1
2013,12,29,23,513,A37501,1
2013,12,1,22,321,B28522,1
2013,12,2,16,315,C41294,1
2013,12,20,13,126,A41340,1
2013,10,11,19,2305,B32806,1
2013,12,16,22,298,B75671,1
2013,10,30,20,736,C39740,1
2013,10,30,21,358,D81087,1
2013,12,21,23,822,D87334,1
2013,12,21,21,833,D87289,1
2013,12,17,8,298,B75671,1
2013,12,17,16,850,D87146,1
2013,12,11,8,370,D53617,1
2013,10,3,3,512,A37583,1
2013,10,11,18,298,B75581,1
2013,11,29,22,462,A41315,1
2013,10,11,18,298,B75583,2
2013,10,11,5,580,A37745,1
2013,12,25,15,323,B10068,1
2013,10,5,4,634,B10164,2
2013,9,27,14,2302,B31529,1
2013,12,21,3,513,A37750,1
2013,10,1,14,475,A29128,1
2013,12,25,22,849,D87263,1
2013,10,18,17,838,D86363,1
2013,12,16,17,422,A72129,1
2013,12,8,2,840,D87231,1
2013,11,7,7,634,B10112,2
2013,11,5,11,866,D86135,1
2013,11,9,23,119,A37597,1
2013,12,8,20,868,D87404,1
2013,12,17,15,396,D53657,1
2013,11,9,16,328,B10160,1
2013,12,1,13,910,B10037,1
2013,12,29,10,813,D87333,1
2013,12,16,16,315,C21019,1
2013,10,6,20,330,B28554,1
2013,12,18,1,830,D87318,1
2013,12,6,2,924,B10192,1
2013,10,15,21,924,B10192,2
2013,10,1,18,379,D58522,1
2013,12,21,6,778,B11579,1
2013,11,3,16,388,D90118,1
2013,11,23,23,415,A48132,1
2013,10,3,4,322,B10077,1
2013,10,15,20,313,B58023,1
2013,12,1,15,315,C41391,1
2013,11,2,23,663,B28611,1
2013,10,16,22,2342,B10409,1
2013,12,4,23,696,B28615,1
2013,12,17,12,456,B42548,2
2013,10,19,19,634,B10163,1
2013,11,7,15,852,D86238,1
2013,10,19,19,634,B10164,1
2013,12,11,11,2336,D87891,1
2013,10,7,20,634,B10159,1
2013,12,10,22,650,B42620,1
2013,12,16,4,583,A37703,1
2013,12,10,18,804,D87256,1
2013,10,24,5,323,B10084,1
2013,10,10,4,910,B10157,1
2013,12,29,21,915,B10036,1
2013,12,17,11,476,A29138,2
2013,12,25,19,398,D87514,1
2013,12,17,16,249,B25574,1
2013,12,29,18,822,D87246,1
2013,10,1,14,311,B55137,1
2013,12,25,19,398,D87519,1
2013,11,23,17,915,B10058,1
2013,11,30,22,910,B10148,1
2013,12,18,14,868,D87111,1
2013,12,21,20,898,D87040,1
2013,12,21,20,898,D87041,1
2013,12,17,10,314,C21055,1
2013,12,19,2,323,B10126,2
2013,10,17,5,110,A41203,1
2013,10,29,22,322,B10099,1
2013,12,17,12,313,B58174,2
2013,11,12,9,378,B11532,1
2013,10,2,23,184,A37528,2
2013,11,9,23,184,A37660,1
2013,10,1,19,384,B31253,1
2013,12,18,22,850,D87239,1
2013,11,12,7,2017,A41815,1
2013,12,13,19,833,D87294,1
2013,12,18,5,126,A41248,1
2013,11,28,7,650,B42620,1
2013,10,19,2,924,B10192,3
2013,12,17,10,337,C20147,1
2013,10,2,3,183,A37576,1
2013,10,28,7,901,B10191,1
2013,12,22,17,398,D87511,1
2013,12,22,17,398,D87514,1
2013,11,4,12,317,C41149,1
2013,12,20,20,2302,B31530,1
2013,12,9,4,869,D87142,1
2013,12,18,21,895,D87498,1
2013,12,19,17,822,D87208,1
2013,12,16,17,432,A27615,1
2013,9,30,16,328,B10019,1
2013,12,16,21,393,D53515,1
2013,11,23,21,322,B10164,1
2013,12,14,23,366,D87085,1
2013,12,14,2,161,A37507,1
2013,11,12,19,370,D53619,1
2013,12,13,23,398,D87526,1
2013,10,10,18,651,C82676,2
2013,11,24,17,483,B31034,1
2013,12,13,23,398,D87521,1
2013,12,17,11,162,A37623,2
2013,10,1,17,232,B25569,1
2013,11,28,23,190,A41046,1
2013,12,17,12,555,C30009,2
2013,12,24,22,2329,C87839,1
2013,12,6,15,910,B10200,1
2013,12,17,23,366,D87400,1
2013,12,24,21,398,D87349,1
2013,12,20,1,322,B10086,1
2013,12,17,8,362,B11683,1
2013,11,2,9,322,B10162,1
2013,11,5,19,872,D90097,1
2013,12,16,22,415,A48121,1
2013,10,16,23,155,A37502,1
2013,10,2,20,846,D81008,1
2013,10,19,22,184,A37634,2
2013,10,19,20,634,B10133,1
2013,12,22,22,583,A37690,1
2013,12,11,11,2332,D86762,1
2013,12,16,15,2337,D87771,1
2013,10,27,4,322,B10090,2
2013,12,17,12,239,B71150,2
2013,12,14,1,154,A37551,1
2013,12,16,19,239,B71170,1
2013,12,22,17,842,D87248,1
2013,12,11,9,329,B28567,1
2013,12,7,13,328,B10130,1
2013,10,2,16,830,D87320,1
2013,10,29,21,322,B10086,2
2013,12,12,19,600,C20090,1
2013,10,17,22,322,B10099,2
2013,12,9,17,840,D87285,1
2013,11,4,16,328,B10002,1
2013,12,11,14,2310,D53912,1
2013,12,17,17,132,A41265,1
2013,11,5,20,584,A37605,1
2013,10,29,21,915,B10016,1
2013,10,29,21,915,B10013,1
2013,12,10,16,833,D87294,1
2013,12,17,10,324,B28528,1
2013,10,15,11,2302,B31531,1
2013,12,24,16,398,D87521,1
2013,11,29,18,438,A27514,1
2013,12,10,1,895,D87498,1
2013,11,1,23,2344,B28701,1
2013,12,16,19,119,A37616,1
2013,10,9,17,328,B10002,1
2013,10,15,15,866,D86014,1
2013,11,12,18,2018,C41874,1
2013,12,17,12,753,C30097,2
2013,10,19,3,913,B10188,1
2013,12,16,18,843,D86322,1
2013,10,6,21,318,C41049,1
2013,11,23,20,184,A37634,1
2013,12,23,2,821,D87363,1
2013,11,4,22,405,B31003,1
2013,11,25,16,934,B10018,1
2013,11,30,21,2344,B28726,1
2013,11,30,21,2344,B28725,1
2013,10,1,18,324,B28597,1
2013,10,14,19,2310,D53912,1
2013,11,1,10,463,A41051,1
2013,10,16,23,322,B10011,3
2013,11,11,21,327,B10012,1
2013,12,31,10,852,D86166,1
2013,10,6,16,634,B10089,1
2013,10,16,10,484,B31045,1
2013,10,20,21,405,B31002,2
2013,12,17,11,734,C30151,2
2013,12,10,19,833,D87294,1
2013,12,17,11,734,C30152,2
2013,12,20,19,709,C44625,1
2013,10,11,22,292,B55038,1
2013,11,4,17,864,D86202,1
2013,10,29,3,155,A37551,2
2013,11,5,18,2343,B28714,2
2013,10,11,19,292,B55066,2
2013,12,31,15,822,D87342,1
2013,11,1,17,901,B10072,1
2013,12,10,23,839,D87311,1
2013,12,22,17,382,C87081,1
2013,10,18,19,323,B10092,1
2013,12,6,22,895,D87498,1
2013,12,17,12,339,C47717,2
2013,10,6,2,924,B10192,1
2013,12,16,20,484,B31092,1
2013,12,16,20,484,B31097,1
2013,10,1,8,750,D87063,1
2013,12,29,19,634,B10126,1
2013,11,10,15,663,B28610,1
2013,11,28,20,924,B10192,1
2013,11,30,18,181,A41247,1
2013,11,30,18,181,A41245,1
2013,11,2,16,323,B10160,1
2013,10,19,23,161,A37722,1
2013,10,11,18,396,D53513,1
2013,12,15,17,315,C41400,1
2013,10,2,2,915,B10013,2
2013,12,11,12,839,D87126,1
2013,12,17,11,370,D53520,2
2013,9,30,22,910,B10094,2
2013,10,17,3,323,B10019,1
2013,12,8,22,821,D87354,2
2013,12,17,16,461,A29190,1
2013,10,16,18,349,B75624,1
2013,10,19,21,157,A27532,1
2013,12,13,13,851,D86204,1
2013,10,10,23,324,B28560,1
2013,12,13,13,2310,D53927,1
2013,12,31,15,409,A71556,1
2013,12,16,8,650,B42620,1
2013,12,13,13,2310,D53922,1
2013,10,17,12,2295,B31522,1
2013,11,6,19,123,A41139,1
2013,12,13,23,935,B28608,2
2013,12,20,16,128,A41179,1
2013,12,25,17,849,D87433,1
2013,12,29,22,822,D87208,1
2013,11,26,1,924,B10192,1
2013,12,31,19,840,D87159,1
2013,11,8,9,385,B60057,1
2013,10,22,5,910,B10157,1
2013,12,17,8,2345,C12510,1
2013,12,7,12,650,B42620,1
2013,12,24,19,238,B71083,1
2013,12,16,17,362,B11671,1
2013,12,24,17,898,D87539,1
2013,11,7,18,782,C44629,2
2013,10,1,16,300,D31291,1
2013,12,8,12,366,D87524,1
2013,10,16,19,323,B10096,1
2013,12,22,22,366,D87510,1
2013,12,8,6,178,A41042,1
2013,12,9,23,839,D87247,1
2013,12,20,17,396,D53506,1
2013,12,6,22,2329,C87803,1
2013,10,3,16,910,B10157,1
2013,12,22,21,830,D87490,1
2013,12,6,8,924,B10035,1
2013,12,16,16,405,B31006,1
2013,10,14,23,913,B10059,1
2013,10,19,17,323,B10095,1
2013,11,23,13,322,B10086,1
2013,10,29,8,748,C13110,1
2013,10,11,19,2308,D90539,1
2013,12,22,16,366,D87510,1
2013,12,10,22,2336,D87764,1
